Hexa44 Power Supply (Chip 1): Agilent Technologies,E3648A,0,1.7-5.0-1.0
    Limits: Voltage=1.2200, Current=0.6000
Hexa48 Power Supply (Chip 4): Agilent Technologies,E3642A,0,1.6-5.0-1.0
    Limits: Voltage=1.2400, Current=0.6000
2023-08-05 13:52:38.677513 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26166, Power=0.32359
2023-08-05 13:52:41.567495 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26142, Power=0.31921
2023-08-05 13:52:41.567495 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26161, Power=0.32356
2023-08-05 13:52:44.515502 Hexa44 Chip 1 Power: On, Voltage=1.22126, Current=0.26147, Power=0.31932
2023-08-05 13:52:44.515502 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26163, Power=0.32356
2023-08-05 13:52:47.409682 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26143, Power=0.31923
2023-08-05 13:52:47.409682 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26161, Power=0.32355
2023-08-05 13:52:50.304038 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26140, Power=0.31919
2023-08-05 13:52:50.304038 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26159, Power=0.32351
2023-08-05 13:52:53.202705 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26141, Power=0.31922
2023-08-05 13:52:53.202705 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26160, Power=0.32352
2023-08-05 13:52:56.097427 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26142, Power=0.31921
2023-08-05 13:52:56.097427 Hexa48 Chip 4 Power: On, Voltage=1.23684, Current=0.26158, Power=0.32354
2023-08-05 13:52:58.989236 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26141, Power=0.31922
2023-08-05 13:52:58.989236 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26166, Power=0.32362
2023-08-05 13:53:01.882513 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26140, Power=0.31920
2023-08-05 13:53:01.882513 Hexa48 Chip 4 Power: On, Voltage=1.23676, Current=0.26162, Power=0.32356
2023-08-05 13:53:04.781781 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26140, Power=0.31919
2023-08-05 13:53:04.781781 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26163, Power=0.32355
2023-08-05 13:53:07.689658 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26140, Power=0.31917
2023-08-05 13:53:07.689658 Hexa48 Chip 4 Power: On, Voltage=1.23676, Current=0.26162, Power=0.32356
2023-08-05 13:53:10.580727 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26139, Power=0.31919
2023-08-05 13:53:10.580727 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26159, Power=0.32351
2023-08-05 13:53:13.474532 Hexa44 Chip 1 Power: On, Voltage=1.22114, Current=0.26129, Power=0.31907
2023-08-05 13:53:13.474532 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26152, Power=0.32342
2023-08-05 13:53:16.371766 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.29351, Power=0.35839
2023-08-05 13:53:16.371766 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26158, Power=0.32348
2023-08-05 13:53:19.266598 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26102, Power=0.31871
2023-08-05 13:53:19.266598 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26160, Power=0.32354
2023-08-05 13:53:22.196768 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26111, Power=0.31885
2023-08-05 13:53:22.196768 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26160, Power=0.32353
2023-08-05 13:53:25.092579 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26113, Power=0.31884
2023-08-05 13:53:25.092579 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26157, Power=0.32350
2023-08-05 13:53:27.984234 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26113, Power=0.31884
2023-08-05 13:53:27.984234 Hexa48 Chip 4 Power: On, Voltage=1.23676, Current=0.26158, Power=0.32352
2023-08-05 13:53:30.879860 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26113, Power=0.31886
2023-08-05 13:53:30.879860 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26161, Power=0.32354
2023-08-05 13:53:33.771074 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26111, Power=0.31884
2023-08-05 13:53:33.771074 Hexa48 Chip 4 Power: On, Voltage=1.23681, Current=0.26157, Power=0.32352
2023-08-05 13:53:36.663772 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26111, Power=0.31885
2023-08-05 13:53:36.663772 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26158, Power=0.32352
2023-08-05 13:53:39.558478 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26111, Power=0.31885
2023-08-05 13:53:39.558478 Hexa48 Chip 4 Power: On, Voltage=1.23681, Current=0.26157, Power=0.32352
2023-08-05 13:53:42.453695 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26110, Power=0.31881
2023-08-05 13:53:42.453695 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26152, Power=0.32342
2023-08-05 13:53:45.395091 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26111, Power=0.31885
2023-08-05 13:53:45.395091 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26155, Power=0.32345
2023-08-05 13:53:48.284574 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26113, Power=0.31884
2023-08-05 13:53:48.284574 Hexa48 Chip 4 Power: On, Voltage=1.23659, Current=0.26157, Power=0.32346
2023-08-05 13:53:51.236085 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26109, Power=0.31880
2023-08-05 13:53:51.236085 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26159, Power=0.32349
2023-08-05 13:53:54.133724 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26110, Power=0.31883
2023-08-05 13:53:54.133724 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26152, Power=0.32345
2023-08-05 13:53:57.023286 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26113, Power=0.31885
2023-08-05 13:53:57.023286 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26156, Power=0.32348
2023-08-05 13:53:59.912035 Hexa44 Chip 1 Power: On, Voltage=1.22129, Current=0.26111, Power=0.31889
2023-08-05 13:53:59.912035 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26156, Power=0.32345
2023-08-05 13:54:02.811965 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26111, Power=0.31883
2023-08-05 13:54:02.811965 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26158, Power=0.32350
2023-08-05 13:54:05.699460 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26107, Power=0.31879
2023-08-05 13:54:05.699460 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26155, Power=0.32345
2023-08-05 13:54:08.592177 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26111, Power=0.31885
2023-08-05 13:54:08.592177 Hexa48 Chip 4 Power: On, Voltage=1.23662, Current=0.26152, Power=0.32340
2023-08-05 13:54:11.484011 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26108, Power=0.31880
2023-08-05 13:54:11.484011 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26160, Power=0.32352
2023-08-05 13:54:14.373723 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26110, Power=0.31882
2023-08-05 13:54:14.373723 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26155, Power=0.32345
2023-08-05 13:54:17.261713 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26109, Power=0.31881
2023-08-05 13:54:17.261713 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26155, Power=0.32345
2023-08-05 13:54:20.153378 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26108, Power=0.31880
2023-08-05 13:54:20.153378 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26157, Power=0.32350
2023-08-05 13:54:23.076116 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26111, Power=0.31888
2023-08-05 13:54:23.076116 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26155, Power=0.32347
2023-08-05 13:54:25.966810 Hexa44 Chip 1 Power: On, Voltage=1.22131, Current=0.26110, Power=0.31888
2023-08-05 13:54:25.966810 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26156, Power=0.32347
2023-08-05 13:54:28.856792 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26109, Power=0.31882
2023-08-05 13:54:28.856792 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26153, Power=0.32346
2023-08-05 13:54:31.751366 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26111, Power=0.31884
2023-08-05 13:54:31.751366 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26155, Power=0.32345
2023-08-05 13:54:34.644741 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26107, Power=0.31879
2023-08-05 13:54:34.644741 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26156, Power=0.32349
2023-08-05 13:54:37.538892 Hexa44 Chip 1 Power: On, Voltage=1.22126, Current=0.26110, Power=0.31887
2023-08-05 13:54:37.538892 Hexa48 Chip 4 Power: On, Voltage=1.23667, Current=0.26155, Power=0.32345
2023-08-05 13:54:40.443912 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26109, Power=0.31882
2023-08-05 13:54:40.443912 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26153, Power=0.32345
2023-08-05 13:54:43.335035 Hexa44 Chip 1 Power: On, Voltage=1.22104, Current=0.26109, Power=0.31880
2023-08-05 13:54:43.335035 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26156, Power=0.32348
2023-08-05 13:54:46.226376 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26107, Power=0.31879
2023-08-05 13:54:46.226376 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26156, Power=0.32347
2023-08-05 13:54:49.118232 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26110, Power=0.31881
2023-08-05 13:54:49.118232 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26153, Power=0.32344
2023-08-05 13:54:52.062247 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26109, Power=0.31880
2023-08-05 13:54:52.062247 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26158, Power=0.32350
2023-08-05 13:54:54.955065 Hexa44 Chip 1 Power: On, Voltage=1.22129, Current=0.26109, Power=0.31886
2023-08-05 13:54:54.955065 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26152, Power=0.32341
2023-08-05 13:54:57.845466 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26109, Power=0.31882
2023-08-05 13:54:57.845466 Hexa48 Chip 4 Power: On, Voltage=1.23659, Current=0.26155, Power=0.32343
2023-08-05 13:55:00.736523 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26105, Power=0.31876
2023-08-05 13:55:00.736523 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26151, Power=0.32341
2023-08-05 13:55:03.629042 Hexa44 Chip 1 Power: On, Voltage=1.22102, Current=0.26109, Power=0.31880
2023-08-05 13:55:03.629042 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26153, Power=0.32342
2023-08-05 13:55:06.519260 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26109, Power=0.31884
2023-08-05 13:55:06.519260 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26153, Power=0.32345
2023-08-05 13:55:09.410655 Hexa44 Chip 1 Power: On, Voltage=1.22126, Current=0.26109, Power=0.31886
2023-08-05 13:55:09.410655 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26153, Power=0.32346
2023-08-05 13:55:12.308863 Hexa44 Chip 1 Power: On, Voltage=1.22126, Current=0.26110, Power=0.31887
2023-08-05 13:55:12.308863 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26153, Power=0.32344
2023-08-05 13:55:15.200645 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26107, Power=0.31879
2023-08-05 13:55:15.200645 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26156, Power=0.32349
2023-08-05 13:55:18.089114 Hexa44 Chip 1 Power: On, Voltage=1.22114, Current=0.26110, Power=0.31884
2023-08-05 13:55:18.089114 Hexa48 Chip 4 Power: On, Voltage=1.23684, Current=0.26157, Power=0.32352
2023-08-05 13:55:20.977963 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26107, Power=0.31879
2023-08-05 13:55:20.977963 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26155, Power=0.32346
2023-08-05 13:55:23.867723 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26107, Power=0.31880
2023-08-05 13:55:23.867723 Hexa48 Chip 4 Power: On, Voltage=1.23676, Current=0.26153, Power=0.32346
2023-08-05 13:55:26.759274 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26109, Power=0.31884
2023-08-05 13:55:26.759274 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26156, Power=0.32347
2023-08-05 13:55:29.688085 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26109, Power=0.31882
2023-08-05 13:55:29.688085 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26156, Power=0.32348
2023-08-05 13:55:32.584587 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26109, Power=0.31882
2023-08-05 13:55:32.584587 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26153, Power=0.32344
2023-08-05 13:55:35.477920 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26109, Power=0.31881
2023-08-05 13:55:35.477920 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26157, Power=0.32348
2023-08-05 13:55:38.374433 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26107, Power=0.31880
2023-08-05 13:55:38.374433 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26155, Power=0.32348
2023-08-05 13:55:41.266053 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26109, Power=0.31882
2023-08-05 13:55:41.266053 Hexa48 Chip 4 Power: On, Voltage=1.23681, Current=0.26156, Power=0.32350
2023-08-05 13:55:44.158226 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26107, Power=0.31879
2023-08-05 13:55:44.158226 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26152, Power=0.32345
2023-08-05 13:55:47.049063 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26109, Power=0.31882
2023-08-05 13:55:47.049063 Hexa48 Chip 4 Power: On, Voltage=1.23662, Current=0.26152, Power=0.32340
2023-08-05 13:55:49.944348 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26106, Power=0.31877
2023-08-05 13:55:49.944348 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26152, Power=0.32345
2023-08-05 13:55:52.890450 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26109, Power=0.31884
2023-08-05 13:55:52.890450 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26151, Power=0.32341
2023-08-05 13:55:55.789999 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26107, Power=0.31879
2023-08-05 13:55:55.789999 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26157, Power=0.32350
2023-08-05 13:55:58.682112 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26109, Power=0.31884
2023-08-05 13:55:58.682112 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26157, Power=0.32351
2023-08-05 13:56:01.575773 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26103, Power=0.31875
2023-08-05 13:56:01.575773 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26153, Power=0.32346
2023-08-05 13:56:04.464795 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26107, Power=0.31879
2023-08-05 13:56:04.464795 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26151, Power=0.32341
2023-08-05 13:56:07.352586 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26107, Power=0.31880
2023-08-05 13:56:07.352586 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26153, Power=0.32342
2023-08-05 13:56:10.239512 Hexa44 Chip 1 Power: On, Voltage=1.22131, Current=0.26106, Power=0.31883
2023-08-05 13:56:10.239512 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26150, Power=0.32341
2023-08-05 13:56:13.127971 Hexa44 Chip 1 Power: On, Voltage=1.22112, Current=0.26107, Power=0.31879
2023-08-05 13:56:13.127971 Hexa48 Chip 4 Power: On, Voltage=1.23681, Current=0.26149, Power=0.32342
2023-08-05 13:56:16.017125 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26105, Power=0.31876
2023-08-05 13:56:16.017125 Hexa48 Chip 4 Power: On, Voltage=1.23662, Current=0.26153, Power=0.32342
2023-08-05 13:56:18.906989 Hexa44 Chip 1 Power: On, Voltage=1.22107, Current=0.26105, Power=0.31876
2023-08-05 13:56:18.906989 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26147, Power=0.32339
2023-08-05 13:56:21.797711 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26111, Power=0.31888
2023-08-05 13:56:21.797711 Hexa48 Chip 4 Power: On, Voltage=1.23684, Current=0.26156, Power=0.32351
2023-08-05 13:56:24.690418 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26111, Power=0.31887
2023-08-05 13:56:24.690418 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26147, Power=0.32337
2023-08-05 13:56:27.583848 Hexa44 Chip 1 Power: On, Voltage=1.22139, Current=0.26112, Power=0.31893
2023-08-05 13:56:27.583848 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26150, Power=0.32339
2023-08-05 13:56:30.508511 Hexa44 Chip 1 Power: On, Voltage=1.22119, Current=0.26108, Power=0.31883
2023-08-05 13:56:30.508511 Hexa48 Chip 4 Power: On, Voltage=1.23676, Current=0.26152, Power=0.32344
2023-08-05 13:56:33.400332 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26108, Power=0.31884
2023-08-05 13:56:33.400332 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26149, Power=0.32339
2023-08-05 13:56:36.293579 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26108, Power=0.31884
2023-08-05 13:56:36.293579 Hexa48 Chip 4 Power: On, Voltage=1.23684, Current=0.26153, Power=0.32348
2023-08-05 13:56:39.188129 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26108, Power=0.31884
2023-08-05 13:56:39.188129 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26150, Power=0.32342
2023-08-05 13:56:42.083832 Hexa44 Chip 1 Power: On, Voltage=1.22131, Current=0.26105, Power=0.31883
2023-08-05 13:56:42.083832 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26151, Power=0.32341
2023-08-05 13:56:44.973607 Hexa44 Chip 1 Power: On, Voltage=1.22129, Current=0.26108, Power=0.31885
2023-08-05 13:56:44.973607 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26151, Power=0.32341
2023-08-05 13:56:47.879274 Hexa44 Chip 1 Power: On, Voltage=1.22144, Current=0.26111, Power=0.31893
2023-08-05 13:56:47.879274 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26151, Power=0.32341
2023-08-05 13:56:50.775321 Hexa44 Chip 1 Power: On, Voltage=1.22139, Current=0.26097, Power=0.31875
2023-08-05 13:56:50.775321 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26147, Power=0.32337
2023-08-05 13:56:53.721009 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26097, Power=0.31871
2023-08-05 13:56:53.721009 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26150, Power=0.32339
2023-08-05 13:56:56.615188 Hexa44 Chip 1 Power: On, Voltage=1.22134, Current=0.26097, Power=0.31873
2023-08-05 13:56:56.615188 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26153, Power=0.32346
2023-08-05 13:56:59.504913 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26108, Power=0.31883
2023-08-05 13:56:59.504913 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26261, Power=0.32476
2023-08-05 13:57:02.403975 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26097, Power=0.31871
2023-08-05 13:57:02.403975 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26232, Power=0.32442
2023-08-05 13:57:05.297498 Hexa44 Chip 1 Power: On, Voltage=1.22119, Current=0.26086, Power=0.31856
2023-08-05 13:57:05.297498 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26226, Power=0.32435
2023-08-05 13:57:08.187002 Hexa44 Chip 1 Power: On, Voltage=1.22119, Current=0.26096, Power=0.31869
2023-08-05 13:57:08.187002 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26250, Power=0.32463
2023-08-05 13:57:11.079409 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26108, Power=0.31884
2023-08-05 13:57:11.079409 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26237, Power=0.32450
2023-08-05 13:57:13.974754 Hexa44 Chip 1 Power: On, Voltage=1.22117, Current=0.26097, Power=0.31869
2023-08-05 13:57:13.974754 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26230, Power=0.32440
2023-08-05 13:57:16.869224 Hexa44 Chip 1 Power: On, Voltage=1.22126, Current=0.26093, Power=0.31866
2023-08-05 13:57:16.869224 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26240, Power=0.32452
2023-08-05 13:57:19.765409 Hexa44 Chip 1 Power: On, Voltage=1.22119, Current=0.26112, Power=0.31888
2023-08-05 13:57:19.765409 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26262, Power=0.32477
2023-08-05 13:57:22.655044 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26103, Power=0.31877
2023-08-05 13:57:22.655044 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26238, Power=0.32448
2023-08-05 13:57:25.546784 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26116, Power=0.31894
2023-08-05 13:57:25.546784 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26259, Power=0.32476
2023-08-05 13:57:28.442898 Hexa44 Chip 1 Power: On, Voltage=1.22136, Current=0.26116, Power=0.31897
2023-08-05 13:57:28.442898 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26238, Power=0.32449
2023-08-05 13:57:31.369715 Hexa44 Chip 1 Power: On, Voltage=1.22144, Current=0.26105, Power=0.31886
2023-08-05 13:57:31.369715 Hexa48 Chip 4 Power: On, Voltage=1.23676, Current=0.26258, Power=0.32475
2023-08-05 13:57:34.269680 Hexa44 Chip 1 Power: On, Voltage=1.22119, Current=0.26119, Power=0.31896
2023-08-05 13:57:34.269680 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26258, Power=0.32475
2023-08-05 13:57:37.161139 Hexa44 Chip 1 Power: On, Voltage=1.22119, Current=0.26112, Power=0.31888
2023-08-05 13:57:37.161139 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26242, Power=0.32451
2023-08-05 13:57:40.065043 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26111, Power=0.31887
2023-08-05 13:57:40.065043 Hexa48 Chip 4 Power: On, Voltage=1.23681, Current=0.26253, Power=0.32470
2023-08-05 13:57:42.958993 Hexa44 Chip 1 Power: On, Voltage=1.22119, Current=0.26124, Power=0.31903
2023-08-05 13:57:42.958993 Hexa48 Chip 4 Power: On, Voltage=1.23674, Current=0.26248, Power=0.32462
2023-08-05 13:57:45.851500 Hexa44 Chip 1 Power: On, Voltage=1.22119, Current=0.26113, Power=0.31889
2023-08-05 13:57:45.851500 Hexa48 Chip 4 Power: On, Voltage=1.23684, Current=0.26247, Power=0.32463
2023-08-05 13:57:48.744566 Hexa44 Chip 1 Power: On, Voltage=1.22109, Current=0.26127, Power=0.31904
2023-08-05 13:57:48.744566 Hexa48 Chip 4 Power: On, Voltage=1.23669, Current=0.26257, Power=0.32472
2023-08-05 13:57:51.629728 Hexa44 Chip 1 Power: On, Voltage=1.22114, Current=0.26113, Power=0.31888
2023-08-05 13:57:51.629728 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26253, Power=0.32469
2023-08-05 13:57:54.573552 Hexa44 Chip 1 Power: On, Voltage=1.22129, Current=0.26120, Power=0.31899
2023-08-05 13:57:54.573552 Hexa48 Chip 4 Power: On, Voltage=1.23672, Current=0.26262, Power=0.32479
2023-08-05 13:57:57.465600 Hexa44 Chip 1 Power: On, Voltage=1.22119, Current=0.26123, Power=0.31901
2023-08-05 13:57:57.465600 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26258, Power=0.32476
2023-08-05 13:58:00.359552 Hexa44 Chip 1 Power: On, Voltage=1.22124, Current=0.26119, Power=0.31897
2023-08-05 13:58:00.359552 Hexa48 Chip 4 Power: On, Voltage=1.23679, Current=0.26246, Power=0.32461
2023-08-05 13:58:03.251766 Hexa44 Chip 1 Power: On, Voltage=1.22129, Current=0.26122, Power=0.31902
2023-08-05 13:58:03.251766 Hexa48 Chip 4 Power: On, Voltage=1.23662, Current=0.26267, Power=0.32482
2023-08-05 13:58:06.152242 Hexa44 Chip 1 Power: On, Voltage=1.22129, Current=0.26137, Power=0.31920
2023-08-05 13:58:06.152242 Hexa48 Chip 4 Power: On, Voltage=1.23676, Current=0.26258, Power=0.32475
2023-08-05 13:58:09.050518 Hexa44 Chip 1 Power: On, Voltage=1.22139, Current=0.26123, Power=0.31906
2023-08-05 13:58:09.050518 Hexa48 Chip 4 Power: On, Voltage=1.23676, Current=0.26254, Power=0.32471
2023-08-05 13:58:11.947784 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26137, Power=0.31918
2023-08-05 13:58:11.947784 Hexa48 Chip 4 Power: On, Voltage=1.23684, Current=0.26264, Power=0.32485
2023-08-05 13:58:14.844203 Hexa44 Chip 1 Power: On, Voltage=1.22121, Current=0.26139, Power=0.31921
2023-08-05 13:58:14.844203 Hexa48 Chip 4 Power: On, Voltage=1.23664, Current=0.26250, Power=0.32461
2023-08-05 13:58:17.742368 Hexa44 Chip 1 Power: On, Voltage=1.22114, Current=0.26128, Power=0.31906
